,Query,OriginalCategory,OriginalBrand,OriginalRank,OriginalTitle,OriginalPrice,CandidateCategory,CandidateBrand,CandidateRank,CandidateTitle,CandidatePrice
379,기저귀,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0,기저귀,팸퍼스,12.0,"팸퍼스 베이비 드라이 팬티형 기저귀 남여공용 5단계(11~14kg), 144매",56900.0
380,기저귀,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0,기저귀,숨앤숨,24.0,"숨앤숨 올뉴 밴드형 기저귀 남녀공용 L (10~14kg), 대형, 168매",25800.0
381,기저귀,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0,기저귀,숨앤숨,103.0,"숨앤숨 WE 밴드형 기저귀 남녀공용 대형 (10~14kg), 160매",23800.0
382,기저귀,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0,기저귀,보솜이,17.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 특대형 (13~18kg), 108매",28350.0
383,기저귀,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0,기저귀,하기스,22.0,"하기스 보송보송 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 156매",33390.0
384,기저귀,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0,기저귀,슈퍼대디,30.0,"슈퍼대디 매직슬림 팬티형 기저귀 남녀공용 특대 XL (10~14kg), 72매",27900.0
385,기저귀,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0
386,기저귀,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0,기저귀,팸퍼스,12.0,"팸퍼스 베이비 드라이 팬티형 기저귀 남여공용 5단계(11~14kg), 144매",56900.0
387,기저귀,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0,기저귀,Alloves,43.0,"Alloves 2017년 프리미엄 팬티형 기저귀 남녀공용 특대형 (11~14kg), 76매",18600.0
388,기저귀,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0,기저귀,페넬로페,37.0,"페넬로페 씬씬씬 에어슬림 팬티형 기저귀 남아용 특대형 5단계(11~14kg), 88매",35900.0
389,기저귀,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0
390,기저귀,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0,기저귀,토디앙,17.0,"토디앙 핑크퐁 팬티형 기저귀 여아용 특대형 5단계(13kg~), 108개",30650.0
391,기저귀,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0
392,기저귀,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0,기저귀,마미포코,66.0,"마미포코 에어 핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 112매",39200.0
393,기저귀,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0,기저귀,보솜이,7.0,"보솜이 액션핏팬 팬티형 기저귀 남아용 특대형(11~14kg), 120개입",35980.0
394,기저귀,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0,기저귀,페넬로페,37.0,"페넬로페 씬씬씬 에어슬림 팬티형 기저귀 남아용 특대형 5단계(11~14kg), 88매",35900.0
395,기저귀,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,52.0,"하기스 매직핏 리미티드 팬티형 기저귀 아동공용 특대형 5단계(13~18 kg), 80개",27970.0
396,기저귀,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0
397,기저귀,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,마미포코,66.0,"마미포코 에어 핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 112매",39200.0
398,기저귀,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0
399,기저귀,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0
400,기저귀,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0,기저귀,마미포코,66.0,"마미포코 에어 핏 팬티형 기저귀 남아용 특대형 5단계(13~18kg), 112매",39200.0
401,기저귀,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0,기저귀,보솜이,17.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 특대형 (13~18kg), 108매",28350.0
402,기저귀,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0,기저귀,토디앙,4.0,"토디앙 핑크퐁 팬티형 기저귀 남아용 특대형 5단계(13kg~), 108매",30930.0
403,기저귀,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
404,기저귀,기저귀,베피스,9.0,"베피스 모션 핏 팬티형 기저귀 남여공용 특대형 5단계 (13~18kg), 108매",32900.0,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0
405,기저귀,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,22.0,"하기스 보송보송 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 156매",33390.0
406,기저귀,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,25.0,"하기스 매직핏 팬티형 기저귀 남여공용 대형 4단계(10~14 kg), 96매",27630.0
407,기저귀,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,슈퍼대디,54.0,"슈퍼대디 매직슬림 팬티형 기저귀 남여공용 대형 L (7~11kg), 80매",25220.0
408,기저귀,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
409,기저귀,기저귀,하기스,3.0,"하기스 2018 보송보송 팬티형 기저귀 남여공용 대형 4단계(10~14kg), 124매",31900.0,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0
410,기저귀,기저귀,군,4.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 120매",28600.0,기저귀,군,26.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 240매",53480.0
411,기저귀,기저귀,군,4.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 120매",28600.0,기저귀,네이쳐러브메레,10.0,"네이쳐러브메레 슬림 팬티형 기저귀 남여공용 특대형 (11~14kg), 96매",32220.0
412,기저귀,기저귀,군,4.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 120매",28600.0,기저귀,페넬로페,36.0,"페넬로페 미라클 셔링 팬티형 기저귀 남여공용 L(8~12kg), 120매",39900.0
413,기저귀,기저귀,군,4.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 120매",28600.0,기저귀,보솜이,17.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 특대형 (13~18kg), 108매",28350.0
414,기저귀,기저귀,군,4.0,"군 슬림 앤 드라이 밴드형 일회용 기저귀 남여공용 특대형(12~20kg), 120매",28600.0,기저귀,보솜이,8.0,"보솜이 리얼코튼 밴드형 기저귀 남녀공용 대형 (10~14kg), 120매",31090.0
415,기저귀,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,20.0,"하기스 보송보송 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 228매",33390.0
416,기저귀,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,22.0,"하기스 보송보송 밴드형 기저귀 아동공용 대형 4단계(10~14kg), 156매",33390.0
417,기저귀,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,52.0,"하기스 매직핏 밴드형 기저귀 아동공용 소형 2단계(4~8kg), 192매",41900.0
418,기저귀,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,마미포코,317.0,"마미포코 리프가닉 팬티형 기저귀 남녀공용 중형 3단계(7~11kg), 120매",46030.0
419,기저귀,기저귀,하기스,6.0,"하기스 보송보송 밴드형 기저귀 아동공용 중형 3단계(7~11kg), 186매",32900.0,기저귀,하기스,2.0,"하기스 2018 보송보송 팬티형 기저귀 아동공용 특대형 5단계(13~18kg), 104매",31900.0
